card_id,topic_tag,card_file,front_sha256,community_answer_ref,official_refs,source_role,back_status,notes
PYI_06_009,topic::06_oop_data_model,cards/06_oop_data_model.txt,8a2bdcce2b03e21cd5433ca6f85cb419b7871cc1e9aba0b1051beeeb930e7a59,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L1159-L1205,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_31
PYI_06_010,topic::06_oop_data_model,cards/06_oop_data_model.txt,d69ce419daba28c8fb0c6f0428498b80a473ce47c523f1f34ffcd24868c302fe,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L1047-L1124,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_29
PYI_06_011,topic::06_oop_data_model,cards/06_oop_data_model.txt,e793541f7d28ba954f4d303b6c79fd3dfa0d62ebec08e8b7772a32af8b89b064,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L961-L1046,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_28
PYI_06_012,topic::06_oop_data_model,cards/06_oop_data_model.txt,3b50869fffcbaa693b2f3fb26d4a64f9c1a0157fea81533d71cf3d61cd4d68ef,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L1206-L1292,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_32
PYI_06_013,topic::06_oop_data_model,cards/06_oop_data_model.txt,acfd5591a8c14145392d28c6c3f66b4b1fcf1e61dd3df1b262d06ea0e36a6c23,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L840-L940,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_26
PYI_06_014,topic::06_oop_data_model,cards/06_oop_data_model.txt,f43fd779dc5fdfb28b1a9f78af05da5e408bc3648bf693a7cc15fde396f764f5,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L840-L940,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_26
PYI_06_015,topic::06_oop_data_model,cards/06_oop_data_model.txt,ecbcb8891afe1cfd9a832304cf3ad2fb42efd969cc8c937e51a822ae1885deed,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L1047-L1124,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_29
PYI_06_016,topic::06_oop_data_model,cards/06_oop_data_model.txt,706282a84583b7ca58b9a468bc38d9f17b69a5efaaa6e7e9bf92f9cf14754e7b,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L355-L412,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_15
PYI_06_017,topic::06_oop_data_model,cards/06_oop_data_model.txt,2bac73c50e4dc1ef8e390b0b0cbdb24c09886710a39f975e74880e4a740b5ca6,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L322-L347,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_13
PYI_06_018,topic::06_oop_data_model,cards/06_oop_data_model.txt,b1f2c3b6a3d7b6c54bb6cdf291d5e58e1f11689c6f3e83f33f7c3a5339f8c893,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L413-L435,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_16
PYI_06_019,topic::06_oop_data_model,cards/06_oop_data_model.txt,3f393684313f5ae9d78c56ae2a2becfa69afe1aa28bbd984151113339af075cb,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L348-L354,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_14
PYI_06_020,topic::06_oop_data_model,cards/06_oop_data_model.txt,30267cae96dc1c59833471dea9e980aceb157c962e73dfd9cf88072b7856cbed,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L436-L480,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_17
PYI_06_021,topic::06_oop_data_model,cards/06_oop_data_model.txt,be5df43de59c8f55e19ea86a75310c24e8d52a2505dcd8752495f19b07fa787b,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L202-L210,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_09
PYI_06_022,topic::06_oop_data_model,cards/06_oop_data_model.txt,fa40d6610759c2383689b1325f98472dcd71471d55589c37e17125e6e9e3e56c,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L166-L201,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_08
PYI_06_023,topic::06_oop_data_model,cards/06_oop_data_model.txt,ac33e535c6bac75a6f97720654b923ea7291e9e4ec47b090261c043ac4837d11,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L166-L201,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_08
PYI_06_024,topic::06_oop_data_model,cards/06_oop_data_model.txt,1f5d01c848e1cfb05014232c9003cfedf9c066287870780d6d7f69417eb2d557,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L166-L201,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_08
PYI_06_025,topic::06_oop_data_model,cards/06_oop_data_model.txt,25688dcb359d2a92882b85551d8bd1ca9c471b852521a2f11fd03f3c004e28b4,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L481-L532,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_18
PYI_06_026,topic::06_oop_data_model,cards/06_oop_data_model.txt,cb2d6e8272ee41835e779e1b9ba08632ca38c7063d050a5f00d046ee2953be6d,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L770-L790,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_23
PYI_06_027,topic::06_oop_data_model,cards/06_oop_data_model.txt,434be027af3400509d353fe1f38b803fc85d88c268efd48e6552ef531d84ca8a,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L586-L713,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_21
PYI_06_028,topic::06_oop_data_model,cards/06_oop_data_model.txt,16c1185ff16175ca90bca6a405abdd3a321b717980f61fd97f1873c176b99ca6,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L540-L585,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_20
PYI_06_029,topic::06_oop_data_model,cards/06_oop_data_model.txt,fc076585c8b59854ef5973423fd71d0444e8d559af82b3350de4c221f5ac0290,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/metaclass.md#L3-L42,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_METACLASS_01
PYI_06_030,topic::06_oop_data_model,cards/06_oop_data_model.txt,d82fc731d194b90be62da07b5f938d913794a7e759a6ad3e742c0fc1a56d1881,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/metaclass.md#L71-L98,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_METACLASS_03
PYI_06_031,topic::06_oop_data_model,cards/06_oop_data_model.txt,d10d78449dafef9b2916d753838207d1281edde16b4f6e79bbf31c52c48c97c3,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/class_and_object.md#L586-L713,https://docs.python.org/3.14/reference/datamodel.html|https://docs.python.org/3.14/howto/descriptor.html|https://docs.python.org/3.14/howto/mro.html|https://docs.python.org/3.14/library/dataclasses.html,candidate_plus_official,drafted,source locator TV_PYTHON_CLASS_AND_OBJECT_21
PYI_07_001,topic::07_decorators,cards/07_decorators.txt,f18a500d2b59bc8a077734f0af7ffadff4fe79287acf892b05846b79f1a8ab43,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L3-L79,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_01
PYI_07_002,topic::07_decorators,cards/07_decorators.txt,42bfa3e6b1e23b24cb0091fd5dd44ca256fc42f2b67aaeec8df8b15f7f17e6d7,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L3-L79,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_01
PYI_07_003,topic::07_decorators,cards/07_decorators.txt,51bd96edc78535f7795ac13c9e2ae000134c96dd00c70e35671839d120a99d5c,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L247-L278,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_07
PYI_07_004,topic::07_decorators,cards/07_decorators.txt,e077577fc758ad4f28542ff113381dad9fcee2bdd994fbf338f353205442138b,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L247-L278,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_07
PYI_07_005,topic::07_decorators,cards/07_decorators.txt,dd51203a13d8b832eaa51214eaa378c5900107eb9db244d01af252d17cb392ca,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L130-L190,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_05
PYI_07_006,topic::07_decorators,cards/07_decorators.txt,416564e613338615da498d2b5dad129f433b52c39343fbd9495ee0a127e3dc31,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L191-L246,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_06
PYI_07_007,topic::07_decorators,cards/07_decorators.txt,40bb1341d8b8f2a498ba8300ef13d1298bc79b246b663cde93d9fccbaf305f59,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L80-L111,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_02
PYI_07_008,topic::07_decorators,cards/07_decorators.txt,e025bc10d93db08a52c2bb4f424272f1be90ff597e86dfec295ade4199a3f015,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L80-L111,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_02
PYI_07_009,topic::07_decorators,cards/07_decorators.txt,edbbea25f22daa28bed0e5fac2c32bde5d361da7356926e2d664f2f91f8513e0,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L3-L79,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_01
PYI_07_010,topic::07_decorators,cards/07_decorators.txt,6c33a08f78caa7eba570addf1211c407679b3721d15c920932847d7d331ac793,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L80-L111,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_02
PYI_07_011,topic::07_decorators,cards/07_decorators.txt,88f51419a161ffac379f6a0cfae6b133ea116a44f65ed348ae34664ae24d7201,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L279-L322,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_08
PYI_07_012,topic::07_decorators,cards/07_decorators.txt,75d417ec6ee34a47739cc89b1ebc992863b01e1d9086f8d90aa319b151f0e023,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/decorators.md#L112-L120,https://docs.python.org/3.14/glossary.html#term-decorator|https://docs.python.org/3.14/library/functools.html#functools.wraps|https://docs.python.org/3.14/reference/compound_stmts.html#function-definitions,candidate_plus_official,drafted,source locator TV_PYTHON_DECORATORS_03
PYI_08_001,topic::08_iterators_generators,cards/08_iterators_generators.txt,8df3db21909af7c415b85f8c92793847c962eb47f1fd824b10c7084a4837de39,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L19-L104,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_02
PYI_08_002,topic::08_iterators_generators,cards/08_iterators_generators.txt,6b4ee71eb6c0deb1540bdd231e54b9b8f82af8a816a7598bafe689594a95e0cb,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L105-L193,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_03
PYI_08_003,topic::08_iterators_generators,cards/08_iterators_generators.txt,db8f5f53cd665ebe3b4d129f4216134a5c1f301f1fc129c57837d520d7f3f9a9,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L105-L193,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_03
PYI_08_004,topic::08_iterators_generators,cards/08_iterators_generators.txt,7b0605c26a65eb0e8d14cf8c2633f047c3b1fed11c4038afb1bcc9494f546835,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L19-L104,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_02
PYI_08_005,topic::08_iterators_generators,cards/08_iterators_generators.txt,cb5a973788e0ed70364126c36db138923d84ce4a323f3984cddc12630111a321,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L236-L261,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_05
PYI_08_006,topic::08_iterators_generators,cards/08_iterators_generators.txt,3db02a21a87a578cc77f2af2e7370e7a718ed349aac478db97fe15dc4a56a27e,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L194-L235,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_04
PYI_08_007,topic::08_iterators_generators,cards/08_iterators_generators.txt,fc83efa2548043acb28cce3007bfa9f6ac571ccaa4b8e283e99debb933e1e6bf,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L3-L18,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_01
PYI_08_008,topic::08_iterators_generators,cards/08_iterators_generators.txt,c729f9cadfc2a5d090cb3e55ccb646728c308070450b93fdb57d7c1f59e8c28b,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L194-L235,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_04
PYI_08_009,topic::08_iterators_generators,cards/08_iterators_generators.txt,c08812e07772ba29f99930f63578a2b9ce025746dfe5ea082229ea441b6f651a,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L270-L337,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_07
PYI_08_010,topic::08_iterators_generators,cards/08_iterators_generators.txt,b3b03084d5cc5119a112c20ad7caf98c5eb82e094181758827e38012f78791e5,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L270-L337,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_07
PYI_08_011,topic::08_iterators_generators,cards/08_iterators_generators.txt,366570aff56d5a840eb51519418937d2944aa3485b08421f8c66de198ba3de53,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L338-L429,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_08
PYI_08_012,topic::08_iterators_generators,cards/08_iterators_generators.txt,5f8fe7ff7b2a83cd33d7a09b7a0eaa98fb5b1c0d7ab9321b1da8f3be19e40937,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L338-L429,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_08
PYI_08_013,topic::08_iterators_generators,cards/08_iterators_generators.txt,a6b2e8d9c83045c7422918da25f864ab20c8a3202783408c0513b28ee8a2cb79,https://github.com/tavor118/pj_python_interview_questions_and_answers/blob/02d57a7a9f34fd386eb8aa5c0094fe3f3c3ba141/docs/python/iterator_and_generator.md#L521-L526,https://docs.python.org/3.14/library/stdtypes.html#iterator-types|https://docs.python.org/3.14/reference/expressions.html#yield-expressions|https://docs.python.org/3.14/reference/datamodel.html#object.__iter__,candidate_plus_official,drafted,source locator TV_PYTHON_ITERATOR_AND_GENERATOR_14
