source_file,line,front_sha1,question_id,section,state,duplicate_review
06_Inline_Macros_anki_cards.txt,15,53f82a6a19297e2caeaa7da486f584eba41148f2,emb-macros-0010,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,16,68cd0ff9753025f306be16088b03b9d88386906b,emb-macros-0011,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,17,070e394e2e1f3df595a4510b1225d5ce737bf107,emb-macros-0012,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,18,940d3757ee34fb6236183de7068a05dc2d5e7fe8,emb-macros-0013,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,19,ee152d7e93ff6fb78edddda3d6dd1b869c01ec50,emb-macros-0014,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,20,b69bc63d35250f2d3472fcc65efad07886bda0ff,emb-macros-0015,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,21,91ceb1d1001833705e898fb8865c4d2c4694854e,emb-macros-0016,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,22,2241ed60554b14726e190bcfaddd10ff159e2f51,emb-macros-0017,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,23,a0f3c61f006b4d0e7503235852e5169a667432f6,emb-macros-0018,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,24,812a64cfb02fb2d320694c84040479127958b69a,emb-macros-0019,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,25,6a8b49590db14d173c4939cc48cebb58f351087c,emb-macros-0020,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,26,5d4f554015591b77048b2000b5dc9ffc5af8d447,emb-macros-0021,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,27,bac5d6e69716231254a505fd92d3f9eecf7c0202,emb-macros-0022,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,28,160df38b6b0a6e75abdb02d7fa53fa29b6202134,emb-macros-0023,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,29,7c285fca21d6f99969f8dafe875efc97d7de8276,emb-macros-0024,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,30,8f96cec92642b3ec0e2180e79611a86a70196224,emb-macros-0025,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,31,b823278a0c3fb16eaccb4ccc9ddbb4266e727f6b,emb-macros-0026,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,32,e6f03961eb75b07880cee0ac43a5c66a16be7615,emb-macros-0027,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,33,a8669b291b775780b3c7efd76f1d9aab930cf1bb,emb-macros-0028,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,34,daa52f3cb7596f57b9890b0db1255057a1035e9d,emb-macros-0029,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,35,6965d3436ad912bee74780985dacb56378fbc3fe,emb-macros-0030,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,36,c54f0b630ca91eb182c678aa4c95e997946217c9,emb-macros-0031,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,37,b735c00d9d783e8096f5c49ccf5f23981c1b845a,emb-macros-0032,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,38,71bfe50c9c9642a181b91ac3ac9553c696d9bcfe,emb-macros-0033,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,39,48ed8595892558d13593beb2bfd10c8d378c5615,emb-macros-0034,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,40,5149cf41b2985a6d61d1dd9f04ab3b1e80317a46,emb-macros-0035,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,41,9c23f729c2a79d03ed0a48ee496d418ffff9da24,emb-macros-0036,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,42,7b81773360a3f9b8212f9f16b6fd1ae3ebfd27c2,emb-macros-0037,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,43,079e8d558e9f8363941b0c1d5a2083baf0392aed,emb-macros-0038,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,44,7411826aaae130318b8f0edce6bf64eb3c3b6311,emb-macros-0039,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,45,cd5562412e1a13974c1198710906cac933c4159e,emb-macros-0040,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,46,2009df326dd3e43842a15718cf6283de87ab6871,emb-macros-0041,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,47,f89debd2b07d7676a00cb97049d69a80df0b0fe2,emb-macros-0042,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,48,758548d7b3fa7f72ae9727ffd7b29088d4b5c524,emb-macros-0043,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,49,cfff9fcf6e354f0640b3e263d3fed1071f9f1f38,emb-macros-0044,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,50,2e2173ebfb6a2e331b04035891ed2f903387dd19,emb-macros-0045,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,51,f1de605effa830d0fbbec32f688262278551ea86,emb-macros-0046,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,52,7e9ed272e842ecb29ae9a147f8c9ca18cf4ce818,emb-macros-0047,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,53,f57701fde8c5e872d56db121a38c64f1d43ddde9,emb-macros-0048,inline-and-macros,written,no
06_Inline_Macros_anki_cards.txt,54,eea081d7115e38fd60cda8c79cc41e5ab4dd9d6b,emb-macros-0049,inline-and-macros,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,6,a9b333e57638eef3e83ccb865d3dc5a6363ca01a,emb-align-0001,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,7,b0fed402a07b52e7f077e8ac8762782f9125a848,emb-align-0002,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,8,424059cabd2b20c08569ed38d3b26782da688f38,emb-align-0003,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,9,3d417bf0698dc9ef2098f13d69621d0ff1150f08,emb-align-0004,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,10,043efdb3a7114d7c12961960de8be3bf4728993f,emb-align-0005,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,11,b37e0244c9b6d767cde64a49b217eb210684dfbb,emb-align-0006,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,12,678c3e736909ce1cda0d408d2d9aae618590523a,emb-align-0007,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,13,38ca33fb406620e2fb03a828158843d36bb84c28,emb-align-0008,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,14,f5ca47f84a91cdfe24fe266ee9bd7d33fab5640b,emb-align-0009,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,15,cc3fee43de9e15346c82c8b52988e1a71e42497e,emb-align-0010,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,16,4cc540191c9808f94d7a91c9ece8f4188d335030,emb-align-0011,memory-alignment-and-endianness,written,yes
07_Memory_Alignment_Endianness_anki_cards.txt,17,beb47594d04575e6acc67269f22d6b6f1a31cc8d,emb-align-0012,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,18,c199505207c2cde34c284582196bb2c65382dc48,emb-align-0013,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,19,d79b9c491ec322586b285f718eea845931fa43bc,emb-align-0014,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,20,c25c1798785b37c89aecef1ff7dc131c726ab2d6,emb-align-0015,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,21,8d500dd46a1bf9aeca2aa6f99abfb33c845e950d,emb-align-0016,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,22,10096bd481d0218ef5b48226521a7c1bd964f476,emb-align-0017,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,23,f9f7d6958f44d43ae151815a5ee0e1e97d55209f,emb-align-0018,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,24,a65faac22bffb41c088ad3ed84a0e47da006cf8c,emb-align-0019,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,25,34b9deae922dd01c3874969b9026832c1b898cc1,emb-align-0020,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,26,4e88a8662bdd15d777e92e69707ce395c5a71f9d,emb-align-0021,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,27,2418a41a22c42474cab0ce25480d100d58e4336b,emb-align-0022,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,28,2351efa379ec2226cbf601422e99314dac654fe4,emb-align-0023,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,29,594ec90942a31f94d96a92e32d4f7f27d80c71a8,emb-align-0024,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,30,07a90a415d45669ceac7508e35357db26f331511,emb-align-0025,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,31,a2461fb361a431603a5928ea715bc94896131cd0,emb-align-0026,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,32,34341712e7085c0e0b95484351ef72c02e37ab1d,emb-align-0027,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,33,e8b307845a8910986e29757fef79f02d8ad2857b,emb-align-0028,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,34,4d408bbbd34b6af99ed17ce9b9dded95bbb15a3e,emb-align-0029,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,35,bc3b93a67dfbe64c954e379d2ca302aa1f4a4338,emb-align-0030,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,36,5d891b58ca0ca061767f22840f044addb0da1447,emb-align-0031,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,37,8670bf11ee322273c52007fd58e850d553666e1a,emb-align-0032,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,38,bd451261f2d025e398fb238f1650114e6cf0b79f,emb-align-0033,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,39,05dcce1e9931a91aa6b43f596cfd53cfceccf6e2,emb-align-0034,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,40,02a32082ba8c3cc6c509c9a20073e04a62cc00d9,emb-align-0035,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,41,7a9ab781776de8b7b46cc0932b2635f3a115c222,emb-align-0036,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,42,7b98be4ba22ab04212b466027156b65654452671,emb-align-0037,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,43,c22cbc2447c77ee17c354f3f75d31290edef57a4,emb-align-0038,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,44,24c7111f1e9667e7693ea5803f1ff8c12751deb5,emb-align-0039,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,45,9d6551c4d0cc2d46a5fdad625db17cf2b6099e4b,emb-align-0040,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,46,0859e9223f26f0a9d14667440a5a5c8ebfe81a98,emb-align-0041,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,47,f205915604a55bafa583bb661b75245b39067880,emb-align-0042,memory-alignment-and-endianness,written,no
07_Memory_Alignment_Endianness_anki_cards.txt,48,32b8dbd050012d6f652033904807fa436a5afca6,emb-align-0043,memory-alignment-and-endianness,written,no
08_Common_Code_Patterns_anki_cards.txt,6,da3d3413bce04d35d7b41df7989687720acc9180,emb-patterns-0001,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,7,065c3f613e13ef8c022bb0cb41bf66ade4c034cc,emb-patterns-0002,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,8,a2b10c1f38fccdafbb277b4371c354c8f5190318,emb-patterns-0003,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,9,11e18ece996a97b253dc0a8f8bf02fd80434678b,emb-patterns-0004,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,10,d0dd97d4fe6f9ac9197c2bcf393bd799e512f67f,emb-patterns-0005,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,11,049b093a422e9cd00388dbc1e17b2f6f6fd29d5f,emb-patterns-0006,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,12,334cdf3ddaf0394e952ffed7eddc1fdd5c5befc5,emb-patterns-0007,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,13,adec9566bb505ca779250068b5a3bc8a6bdd2ba6,emb-patterns-0008,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,14,4c3c1f9728cf5bdd67330f1a2b0eae0ebf725596,emb-patterns-0009,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,15,d099eb664afdbb6b3b1eecbc757582c71be019b2,emb-patterns-0010,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,16,9d95914aff115ebf7ced6980f3be957db8b29e44,emb-patterns-0011,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,17,e84d3977e423c66ab3ba4a131cbb9df5fcf13b4b,emb-patterns-0012,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,18,5f48ed0ae0b2c5f113fe616021289ed6f797ccd9,emb-patterns-0013,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,19,8f28f250c7ccd1037c6098c9ffd3df54c019d306,emb-patterns-0014,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,20,f611be2721f01390f2d5c96c97e9f3de21d25975,emb-patterns-0015,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,21,4058576587ea8342a856131adf118ee17693a40d,emb-patterns-0016,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,22,889e20a44399be71f2b7bbadfb83b81e79506420,emb-patterns-0017,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,23,d2165413f6dccbeab6f8c14151b8d556a838df53,emb-patterns-0018,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,24,9a6ac8062d4248e3da06d7abd00080adf45a6f12,emb-patterns-0019,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,25,5fc7c4c87cb00c7ebed5715efeaf9bbfd4f27e83,emb-patterns-0020,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,26,211d3f206505445097003be8640c3fc87af032a0,emb-patterns-0021,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,27,a44f8a234d45a5fa5854101e6a08d8607ed79a87,emb-patterns-0022,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,28,19b1b98a0ac43e0aa3885779c546cafa9974d72c,emb-patterns-0023,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,29,2a6e9eb6679560b4ad4b4e5738a681134558fa1e,emb-patterns-0024,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,30,f1612349eb0b3b58fc3cd254761c86c0e1d930b7,emb-patterns-0025,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,31,5675065cd43b19675dfb44ae43fa2c2b5a225a43,emb-patterns-0026,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,32,9eb67115dd9e6ecdc5fedfc21c0d48380a91fc46,emb-patterns-0027,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,33,b464feb5212ce9a99e252f60f27afb349cf46127,emb-patterns-0028,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,34,bc8092458859ca098de09e1fe08c995caaca5ee4,emb-patterns-0029,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,35,b410b65e0e02110499c9d2fc0f4eb699b2df0489,emb-patterns-0030,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,36,f0e9d56494506bc2e1433ec10490aeaba8027035,emb-patterns-0031,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,37,c5bbca7308175dfb419fa703e42900f416b5c342,emb-patterns-0032,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,38,25626e1079859b111c2798744a23d43a2e903f54,emb-patterns-0033,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,39,7c2d57d6b75dedacf5f6685cf716176c75744183,emb-patterns-0034,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,40,15a7c1321f1dd39b899425db5c94543b05242414,emb-patterns-0035,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,41,cbad082d24a4872f1920480eea2d025d3bd0916f,emb-patterns-0036,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,42,7e44351bef6e02b974cac3bcb62fba6a69a5a0b5,emb-patterns-0037,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,43,ae4f9649925e0b3ea612cb3da0b286f3f56a8967,emb-patterns-0038,common-code-patterns,written,yes
08_Common_Code_Patterns_anki_cards.txt,44,41047058bd34f1a74f65f597cc602a18c6aa8860,emb-patterns-0039,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,45,9e9368d1fd563102052ee28d63a5fa100c746760,emb-patterns-0040,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,46,0dff83f453ea4614ad98f7c2a8874c34e512901b,emb-patterns-0041,common-code-patterns,written,no
08_Common_Code_Patterns_anki_cards.txt,47,b17603da7afdb1f7f65145cc788170e4ad91422e,emb-patterns-0042,common-code-patterns,written,no
09_Cpp_Classes_OOP_anki_cards.txt,6,6a70e2cd7b6d4e721e8d35507e504dfb03e147ff,emb-cppoop-0001,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,7,142545284f658f34fe6f004f139e802963473819,emb-cppoop-0002,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,8,342b72ab53cfba9e32758156a2060ac81401854e,emb-cppoop-0003,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,9,6686acea89c81625247b6867822965695000ba64,emb-cppoop-0004,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,10,db3a6cf38c429f5a34bae6d7699d6ff5c27fb71b,emb-cppoop-0005,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,11,d27cc5a6d3533b304a5ee24694224e2e6dcb30fb,emb-cppoop-0006,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,12,d1d1270bf8684745024b1e2002a99583586e1131,emb-cppoop-0007,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,13,dda80d87d10aa780b711cedccde1b3ecae75658b,emb-cppoop-0008,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,14,0e82c14d204d400b5a31d609e46385994475f32d,emb-cppoop-0009,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,15,93391a5338afc8f6d4a57b79cc492a9b0cfb2fad,emb-cppoop-0010,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,16,23c2cbfcac5c0b3726bf8ea526721e5a9949ac34,emb-cppoop-0011,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,17,a7138ce84244da7bf8a7b7c3634139f6307a2e87,emb-cppoop-0012,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,18,7744eea36661ae4c4cbea6851c032b229f39009b,emb-cppoop-0013,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,19,766c9948dcbf407a1a9062096cf2f61b493941d8,emb-cppoop-0014,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,20,482686a3991e43cec21b11abf33c03ef3cea5eea,emb-cppoop-0015,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,21,d8790868feacc54b08c0c9533e33228b971ae2a4,emb-cppoop-0016,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,22,32bfbd0efefaab03d6beb6252a3c3919627323bc,emb-cppoop-0017,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,23,588c8d2f39f270426746581781664167341cdeff,emb-cppoop-0018,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,24,0152b4a1337086bbd2a5e579a5d555abc6a80c1d,emb-cppoop-0019,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,25,98194017b6ae18afccba7d7c600c1c30e04c425f,emb-cppoop-0020,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,26,8293ea7879ad8a8a4a905051b8b5db2192a23d94,emb-cppoop-0021,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,27,08e54979eb2c97cb3f15abe175617e2c24276395,emb-cppoop-0022,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,28,4e670601a8072b1c740578445150a55712804225,emb-cppoop-0023,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,29,4b01fe9a6eb9efe1952e60da2b4ab0b25e7dac99,emb-cppoop-0024,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,30,2ac382aaa515dfef6df4f9833882638ee0cb23fa,emb-cppoop-0025,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,31,88f97d508048484d169be493f1f20ee1ca608e8f,emb-cppoop-0026,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,32,72d5109287a1d94106164f06bbc7e29943849071,emb-cppoop-0027,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,33,2fe9cf805be97d1e9c71560e38844889360b02a7,emb-cppoop-0028,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,34,9cb94b67f3656bd6470240c8d0289818cb8ad1ce,emb-cppoop-0029,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,35,fe3102887a59f8c75b60cfa912c8e5309f2a8b8e,emb-cppoop-0030,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,36,2c87e878064a8e4e9c7604e6c3bf4637045bb468,emb-cppoop-0031,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,37,2f3bdb2abc05344a43d5f2fe8654a90dba12447e,emb-cppoop-0032,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,38,60308aac43a21f63bd321089d49347b4a01d535c,emb-cppoop-0033,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,39,a7fa0f4adecba029a963338f98f1aab42ad4d0a8,emb-cppoop-0034,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,40,adc63136a2b0e3d95519feae1dd0da2a0b5cf644,emb-cppoop-0035,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,41,c57c1ba192f1adf85e768f832a1f486574514a79,emb-cppoop-0036,cpp-classes-and-oop,written,no
09_Cpp_Classes_OOP_anki_cards.txt,42,2ef807e58eca7e7b8aca8dcc5ad82093db428edc,emb-cppoop-0037,cpp-classes-and-oop,written,no
10_RAII_Smart_Pointers_anki_cards.txt,6,d027524845b65f81ab6c111fa4d74dc7f55e1d56,emb-raii-0001,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,7,d99b2ea2e931fba33c6eef86949975e0b80e33e1,emb-raii-0002,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,8,0a545146c22a362618c21cff810a4bdb24a59665,emb-raii-0003,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,9,4909f09fa54d5c832593c7cdac8dfa1ba643dba1,emb-raii-0004,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,10,49548c9463e656f52eecfdcccf922ea27ca071cf,emb-raii-0005,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,11,d5035e0ca665f592b64bcebf62b5e98c568fbb5c,emb-raii-0006,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,12,5007ae555a3dad447a320165df6603dbb737dbfc,emb-raii-0007,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,13,0d3ee285b8c59a6613330c235d19c54deb9b451f,emb-raii-0008,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,14,d00ae18fa3aa302fefdac888d9042575282c8c4e,emb-raii-0009,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,15,5f9cb60656886925dc4f36de27cee44c8310e45c,emb-raii-0010,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,16,9782488bf982b6f1ffb452e60f0603d14a3e0246,emb-raii-0011,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,17,6d8bac78f4d9a37f0b18532b538dfe38456e4b61,emb-raii-0012,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,18,0855ae6bc9f24ecd51918f4a5320cb57db848f9d,emb-raii-0013,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,19,6c82411bedc30d8193cf94f156a1263e452a4799,emb-raii-0014,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,20,f36779997ff1800e27d4bfda6f83df568100e965,emb-raii-0015,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,21,8e33adca620cbab2a14d3db3d9cd358e8ad268da,emb-raii-0016,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,22,1e9b340ad346a2de8a9a9250a76b68aa49cefb45,emb-raii-0017,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,23,cff8583d2b30b5ea1afa25ba17a864af8a250263,emb-raii-0018,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,24,4347af91393b01a60179b8c3fd2e8f0265b5323d,emb-raii-0019,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,25,9d34b84bfd8a6586559457521c45b8eb04cf7bb3,emb-raii-0020,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,26,c09965f03a2e67707716cf4ca0be9aaef62d270d,emb-raii-0021,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,27,d4ea1f333570a8745f5b27d62774e17623080c56,emb-raii-0022,raii-and-smart-pointers,written,no
10_RAII_Smart_Pointers_anki_cards.txt,28,7e420427e04a85ab652b652ab37ed3229c20e6dd,emb-raii-0023,raii-and-smart-pointers,written,no
